Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,0.168639,0.170118,0.168639,0.168639,0.120674,378560.0
2000-01-04,0.164201,0.164201,0.162721,0.162721,0.11644,47320.0
2000-01-05,0.162721,0.162721,0.162721,0.162721,0.11644,0.0
2000-01-06,0.147928,0.147928,0.147928,0.147928,0.105854,250120.0
2000-01-07,0.149408,0.149408,0.147928,0.147928,0.105854,135200.0
2000-01-10,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-01-11,0.149408,0.149408,0.147928,0.147928,0.105854,1568320.0
2000-01-12,0.150887,0.150887,0.150887,0.150887,0.107971,2109120.0
2000-01-13,0.153846,0.162721,0.150887,0.153846,0.110089,1237080.0
2000-01-14,0.155325,0.162721,0.155325,0.162721,0.11644,2345720.0
2000-01-17,0.159763,0.159763,0.156804,0.156804,0.112206,67600.0
2000-01-18,0.150887,0.150887,0.147928,0.147928,0.105854,128440.0
2000-01-19,0.147928,0.159763,0.147928,0.158284,0.113265,155480.0
2000-01-20,0.159763,0.162721,0.159763,0.159763,0.114323,277160.0
2000-01-21,0.153846,0.155325,0.153846,0.155325,0.111147,27040.0
2000-01-24,0.152366,0.152366,0.152366,0.152366,0.10903,60840.0
2000-01-25,0.152366,0.152366,0.152366,0.152366,0.10903,0.0
2000-01-26,0.162721,0.162721,0.162721,0.162721,0.11644,3549000.0
2000-01-27,0.164201,0.164201,0.164201,0.164201,0.117499,223080.0
2000-01-28,0.16568,0.16568,0.164201,0.16568,0.118557,101400.0
2000-01-31,0.164201,0.16568,0.162721,0.162721,0.11644,4961840.0
2000-02-01,0.164201,0.16568,0.164201,0.16568,0.118557,5495880.0
2000-02-02,0.16568,0.16568,0.16568,0.16568,0.118557,0.0
2000-02-03,0.16568,0.16568,0.16568,0.16568,0.118557,2028000.0
2000-02-04,0.16568,0.16568,0.16568,0.16568,0.118557,0.0
2000-02-07,0.16568,0.16568,0.16568,0.16568,0.118557,0.0
2000-02-08,0.16568,0.16568,0.16568,0.16568,0.118557,1392560.0
2000-02-09,0.162721,0.16568,0.162721,0.16568,0.118557,1284400.0
2000-02-10,0.162721,0.162721,0.162721,0.162721,0.11644,135200.0
2000-02-11,0.159763,0.167159,0.159763,0.167159,0.119615,13520.0
2000-02-14,0.167159,0.167159,0.167159,0.167159,0.119615,5549960.0
2000-02-15,0.147928,0.147928,0.147928,0.147928,0.105854,20280.0
2000-02-16,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-17,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-18,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-21,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-22,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-23,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-24,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-25,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-28,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-02-29,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-01,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-02,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-03,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-06,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-07,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-08,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-09,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-10,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-13,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-14,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-15,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-16,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-17,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-20,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-21,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-22,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-23,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-24,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-27,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-28,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-29,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-30,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-03-31,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-03,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-04,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-05,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-06,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-07,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-10,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-11,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-12,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-13,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-14,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-17,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-18,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-19,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-20,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-21,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-24,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-25,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-26,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-27,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-04-28,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-05-01,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-05-02,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-05-03,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-05-04,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-05-05,0.147928,0.147928,0.147928,0.147928,0.105854,0.0
2000-05-08,0.140532,0.140532,0.140532,0.140532,0.100562,27040.0
2000-05-09,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-10,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-11,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-12,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-15,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-16,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-17,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-18,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-19,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-22,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-23,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-24,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-25,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-26,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-29,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-05-30,0.140532,0.140532,0.140532,0.140532,0.100562,6760.0
2000-05-31,0.140532,0.140532,0.140532,0.140532,0.100562,27040.0
2000-06-01,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-02,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-05,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-06,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-07,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-08,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-09,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-12,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-13,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-14,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-15,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
2000-06-16,0.140532,0.140532,0.140532,0.140532,0.100562,0.0
