Date,Open,High,Low,Close,Adj Close,Volume
2000-10-31,1.01,1.041666,0.973333,0.973333,0.145583,277200.0
2000-11-01,0.975,1.0,0.958333,1.0,0.149572,104400.0
2000-11-02,1.0,1.0,1.0,1.0,0.149572,0.0
2000-11-03,1.001666,1.023333,0.95,1.0,0.149572,565200.0
2000-11-06,0.996666,1.041666,0.975,1.003333,0.15007,730800.0
2000-11-07,0.975,1.008333,0.968333,0.976666,0.146082,226800.0
2000-11-08,1.008333,1.008333,0.968333,0.991666,0.148325,235800.0
2000-11-09,0.966666,1.041666,0.966666,1.018333,0.152314,262800.0
2000-11-10,1.018333,1.025,1.0,1.015,0.151815,190800.0
2000-11-13,0.975,1.065,0.975,1.038333,0.155305,1045800.0
2000-11-14,1.038333,1.038333,1.038333,1.038333,0.155305,0.0
2000-11-15,1.038333,1.038333,1.038333,1.038333,0.155305,0.0
2000-11-16,1.016666,1.081666,1.016666,1.03,0.154059,241200.0
2000-11-17,1.025,1.025,0.95,1.006666,0.150569,536400.0
2000-11-20,0.985,1.038333,0.976666,1.031666,0.154308,273600.0
2000-11-21,1.031666,1.033333,1.0,1.016666,0.152065,469800.0
2000-11-22,1.008333,1.023333,0.991666,1.0,0.149572,370800.0
2000-11-23,0.991666,1.0,0.953333,0.998333,0.149322,621000.0
2000-11-24,0.983333,1.015,0.966666,0.976666,0.146082,599400.0
2000-11-27,0.983333,0.991666,0.958333,0.958333,0.14334,702000.0
2000-11-28,0.975,0.988333,0.916666,0.966666,0.144586,498600.0
2000-11-29,0.983333,1.015,0.966666,0.966666,0.144586,291600.0
2000-11-30,0.966666,0.973333,0.948333,0.948333,0.141844,430200.0
2000-12-01,0.993333,0.993333,0.938333,0.945,0.141345,396000.0
2000-12-04,0.966666,0.975,0.936666,0.946666,0.141594,297000.0
2000-12-05,0.966666,1.016666,0.966666,1.016666,0.152065,271800.0
2000-12-06,1.0,1.008333,0.991666,0.998333,0.149322,205200.0
2000-12-07,1.0,1.0,0.976666,0.985,0.147328,441000.0
2000-12-08,1.0,1.023333,0.986666,1.0,0.149572,298800.0
2000-12-11,1.0,1.006666,0.993333,0.993333,0.148575,208800.0
2000-12-12,0.993333,0.993333,0.993333,0.993333,0.148575,0.0
2000-12-13,1.006666,1.076666,1.006666,1.073333,0.16054,1636200.0
2000-12-14,1.066666,1.075,1.041666,1.05,0.15705,1108800.0
2000-12-15,1.041666,1.041666,1.001666,1.015,0.151815,318600.0
2000-12-18,1.016666,1.066666,1.016666,1.018333,0.152314,253800.0
2000-12-19,1.016666,1.025,1.005,1.021666,0.152812,783000.0
2000-12-20,1.001666,1.033333,1.001666,1.015,0.151815,460800.0
2000-12-21,1.003333,1.031666,0.983333,0.983333,0.147079,491400.0
2000-12-22,1.0,1.0,0.978333,1.0,0.149572,520200.0
2000-12-25,1.0,1.0,1.0,1.0,0.149572,0.0
2000-12-26,1.018333,1.03,0.983333,1.0,0.149572,331200.0
2000-12-27,1.0,1.041666,1.0,1.01,0.151067,464400.0
2000-12-28,1.005,1.011666,0.986666,0.995,0.148824,552600.0
2000-12-29,0.995,0.995,0.995,0.995,0.148824,0.0
2001-01-01,0.995,0.995,0.995,0.995,0.148824,0.0
2001-01-02,0.976666,1.08,0.976666,1.055,0.157798,1042200.0
2001-01-03,1.046666,1.146666,1.041666,1.116666,0.167022,2507400.0
2001-01-04,1.1,1.166666,1.091666,1.11,0.166025,1013400.0
2001-01-05,1.116666,1.158333,1.108333,1.118333,0.167271,1486800.0
2001-01-08,1.116666,1.196666,1.068333,1.183333,0.176993,1571400.0
2001-01-09,1.191666,1.288333,1.191666,1.258333,0.188211,2073600.0
2001-01-10,1.29,1.366666,1.248333,1.316666,0.196936,5932800.0
2001-01-11,1.333333,1.358333,1.266666,1.285,0.1922,997200.0
2001-01-12,1.308333,1.308333,1.25,1.3,0.194443,837000.0
2001-01-15,1.26,1.35,1.26,1.348333,0.201672,882000.0
2001-01-16,1.348333,1.386666,1.34,1.341666,0.200675,3882600.0
2001-01-17,1.341666,1.363333,1.336666,1.341666,0.200675,2089800.0
2001-01-18,1.336666,1.415,1.266666,1.358333,0.203168,2611800.0
2001-01-19,1.408333,1.408333,1.35,1.35,0.201922,779400.0
2001-01-22,1.383333,1.383333,1.333333,1.341666,0.200675,408600.0
2001-01-23,1.341666,1.411666,1.341666,1.406666,0.210397,1364400.0
2001-01-24,1.383333,1.408333,1.35,1.358333,0.203168,887400.0
2001-01-25,1.358333,1.358333,1.358333,1.358333,0.203168,0.0
2001-01-26,1.35,1.405,1.335,1.366666,0.204415,1042200.0
2001-01-29,1.366666,1.433333,1.336666,1.393333,0.208403,1870200.0
2001-01-30,1.423333,1.423333,1.36,1.365,0.204165,1504800.0
2001-01-31,1.366666,1.38,1.32,1.32,0.197435,1206000.0
2001-02-01,1.3,1.316666,1.2,1.233333,0.184472,1409400.0
2001-02-02,1.283333,1.283333,1.233333,1.25,0.186965,478800.0
2001-02-05,1.25,1.253333,1.166666,1.198333,0.179237,887400.0
2001-02-06,1.216666,1.263333,1.216666,1.216666,0.181979,1105200.0
2001-02-07,1.216666,1.29,1.193333,1.286666,0.192449,1143000.0
2001-02-08,1.3,1.348333,1.275,1.32,0.197435,1303200.0
2001-02-09,1.3,1.3,1.266666,1.266666,0.189457,788400.0
2001-02-12,1.281666,1.365,1.281666,1.295,0.193695,1171800.0
2001-02-13,1.296666,1.33,1.276666,1.291666,0.193197,867600.0
2001-02-14,1.266666,1.331666,1.233333,1.316666,0.196936,687600.0
2001-02-15,1.316666,1.316666,1.216666,1.25,0.186965,468000.0
2001-02-16,1.266666,1.266666,1.168333,1.173333,0.175497,1089000.0
2001-02-19,1.175,1.198333,1.17,1.19,0.17799,396000.0
2001-02-20,1.233333,1.233333,1.168333,1.171666,0.175248,363600.0
2001-02-21,1.183333,1.2,1.166666,1.178333,0.176245,590400.0
2001-02-22,1.211666,1.23,1.175,1.216666,0.181979,1135800.0
2001-02-23,1.25,1.263333,1.191666,1.263333,0.188959,754200.0
2001-02-26,1.263333,1.263333,1.263333,1.263333,0.188959,0.0
2001-02-27,1.263333,1.263333,1.263333,1.263333,0.188959,0.0
2001-02-28,1.2,1.246666,1.195,1.205,0.180234,662400.0
2001-03-01,1.205,1.303333,1.205,1.278333,0.191202,918000.0
2001-03-02,1.275,1.373333,1.275,1.348333,0.201672,1188000.0
2001-03-05,1.366666,1.366666,1.301666,1.318333,0.197185,1963800.0
2001-03-06,1.32,1.346666,1.308333,1.318333,0.197185,1594800.0
2001-03-07,1.355,1.355,1.3,1.323333,0.197933,657000.0
2001-03-08,1.325,1.35,1.266666,1.325,0.198182,1065600.0
2001-03-09,1.316666,1.333333,1.3,1.333333,0.199429,275400.0
2001-03-12,1.268333,1.3,1.266666,1.268333,0.189707,541800.0
2001-03-13,1.285,1.3,1.26,1.285,0.1922,716400.0
2001-03-14,1.285,1.3,1.26,1.285,0.1922,716400.0
2001-03-15,1.243333,1.305,1.216666,1.243333,0.185967,601200.0
2001-03-16,1.236666,1.25,1.23,1.233333,0.184472,489600.0
2001-03-19,1.225,1.258333,1.208333,1.258333,0.188211,136800.0
2001-03-20,1.208333,1.266666,1.201666,1.225,0.183225,689400.0
2001-03-21,1.25,1.275,1.183333,1.218333,0.182228,525600.0
2001-03-22,1.198333,1.2,1.136666,1.198333,0.179237,1128600.0
2001-03-23,1.216666,1.225,1.166666,1.216666,0.181979,550800.0
2001-03-26,1.2,1.266666,1.188333,1.2,0.179486,660600.0
2001-03-27,1.206666,1.248333,1.2,1.206666,0.180483,1033200.0
2001-03-28,1.221666,1.233333,1.195,1.221666,0.182727,522000.0
2001-03-29,1.181666,1.221666,1.178333,1.181666,0.176744,725400.0
2001-03-30,1.211666,1.25,1.171666,1.211666,0.181231,1011600.0
2001-04-02,1.156666,1.248333,1.133333,1.156666,0.173005,797400.0
2001-04-03,1.166666,1.205,1.125,1.166666,0.1745,531000.0
2001-04-04,1.231666,1.241666,1.175,1.231666,0.184222,669600.0
2001-04-05,1.248333,1.25,1.208333,1.248333,0.186715,491400.0
2001-04-06,1.283333,1.316666,1.233333,1.316666,0.196936,894600.0
2001-04-09,1.316666,1.316666,1.316666,1.316666,0.196936,0.0
2001-04-10,1.383333,1.416666,1.358333,1.408333,0.210647,2890800.0
2001-04-11,1.546666,1.558333,1.408333,1.546666,0.231338,5767200.0
2001-04-12,1.6,1.616666,1.483333,1.6,0.239315,1332000.0
2001-04-13,1.6,1.6,1.6,1.6,0.239315,0.0
2001-04-16,1.475,1.575,1.47,1.475,0.220618,1218600.0
2001-04-17,1.5,1.516666,1.441666,1.5,0.224357,1499400.0
2001-04-18,1.533333,1.6,1.466666,1.533333,0.229343,1944000.0
2001-04-19,1.396666,1.533333,1.383333,1.396666,0.208902,1616400.0
2001-04-20,1.341666,1.416666,1.336666,1.341666,0.200675,1499400.0
2001-04-23,1.366666,1.466666,1.3,1.435,0.214635,1386000.0
